infected,suceptible,removed
407,4166,477
405,4166,479
405,4166,479
406,4165,479
406,4165,479
406,4165,479
406,4165,479
407,4164,479
407,4163,480
407,4163,480
408,4162,480
409,4161,480
410,4159,481
409,4159,482
409,4159,482
409,4159,482
409,4159,482
407,4159,484
407,4159,484
405,4159,486
405,4159,486
406,4158,486
406,4158,486
406,4158,486
406,4158,486
406,4157,487
406,4157,487
406,4157,487
406,4157,487
407,4156,487
407,4156,487
408,4155,487
408,4155,487
408,4155,487
408,4155,487
409,4154,487
409,4154,487
409,4153,488
409,4153,488
410,4152,488
411,4150,489
411,4150,489
412,4149,489
412,4149,489
413,4148,489
412,4148,490
412,4148,490
412,4148,490
412,4148,490
413,4147,490
413,4147,490
412,4147,491
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
411,4147,492
410,4147,493
411,4146,493
412,4144,494
412,4144,494
412,4144,494
412,4144,494
412,4144,494
412,4144,494
411,4144,495
409,4143,498
409,4143,498
409,4143,498
408,4143,499
407,4143,500
406,4143,501
406,4143,501
405,4143,502
405,4142,503
405,4142,503
406,4141,503
406,4141,503
407,4140,503
406,4140,504
406,4140,504
405,4140,505
406,4139,505
406,4139,505
405,4139,506
405,4139,506
403,4139,508
403,4139,508
403,4139,508
405,4137,508
405,4137,508
405,4137,508
405,4137,508
405,4137,508
404,4136,510
404,4136,510
403,4136,511
403,4136,511
403,4136,511
402,4136,512
404,4134,512
404,4134,512
402,4134,514
402,4134,514
402,4134,514
402,4134,514
402,4134,514
403,4133,514
403,4132,515
403,4132,515
403,4132,515
403,4132,515
403,4132,515
402,4132,516
402,4132,516
403,4131,516
403,4131,516
403,4131,516
403,4131,516
403,4131,516
403,4131,516
403,4130,517
403,4130,517
403,4130,517
403,4130,517
402,4130,518
402,4130,518
402,4130,518
402,4130,518
401,4130,519
401,4130,519
401,4130,519
401,4130,519
401,4130,519
401,4130,519
402,4129,519
402,4129,519
403,4128,519
403,4127,520
403,4127,520
403,4127,520
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
401,4127,522
403,4125,522
402,4125,523
401,4125,524
400,4125,525
401,4124,525
400,4124,526
400,4124,526
399,4124,527
399,4123,528
399,4122,529
398,4122,530
398,4122,530
398,4122,530
398,4122,530
398,4122,530
397,4122,531
397,4122,531
397,4122,531
396,4122,532
395,4122,533
395,4122,533
395,4122,533
395,4122,533
395,4122,533
397,4120,533
397,4120,533
399,4118,533
400,4117,533
401,4116,533
401,4116,533
401,4116,533
403,4114,533
403,4114,533
404,4112,534
404,4111,535
405,4110,535
406,4109,535
406,4109,535
406,4108,536
406,4107,537
406,4107,537
406,4107,537
407,4106,537
407,4106,537
407,4105,538
407,4105,538
406,4105,539
406,4105,539
407,4104,539
407,4103,540
406,4103,541
406,4103,541
408,4101,541
409,4100,541
409,4100,541
410,4099,541
409,4099,542
408,4099,543
408,4099,543
