time, suceptible, infected, recovered
1419, 3079, 1168, 803
1420, 3078, 1168, 804
1421, 3074, 1172, 804
1422, 3072, 1173, 805
1423, 3070, 1175, 805
1424, 3069, 1175, 806
1425, 3068, 1175, 807
1426, 3066, 1177, 807
1427, 3065, 1173, 812
1428, 3061, 1175, 814
1429, 3060, 1175, 815
1430, 3059, 1176, 815
1431, 3056, 1177, 817
1432, 3055, 1177, 818
1433, 3050, 1181, 819
1434, 3046, 1184, 820
1435, 3044, 1185, 821
1436, 3041, 1188, 821
1438, 3038, 1191, 821
1439, 3036, 1192, 822
1440, 3036, 1191, 823
1441, 3035, 1192, 823
1442, 3033, 1192, 825
1443, 3031, 1194, 825
1444, 3030, 1195, 825
1445, 3028, 1195, 827
1446, 3027, 1195, 828
1447, 3020, 1201, 829
1448, 3018, 1200, 832
1449, 3014, 1203, 833
1450, 3014, 1202, 834
1451, 3013, 1202, 835
1452, 3012, 1201, 837
1453, 3011, 1202, 837
1454, 3010, 1201, 839
1455, 3008, 1202, 840
1456, 3007, 1201, 842
1457, 3006, 1202, 842
1458, 3004, 1204, 842
1459, 3001, 1206, 843
1460, 2996, 1209, 845
1461, 2992, 1211, 847
1462, 2991, 1211, 848
1463, 2989, 1213, 848
1464, 2988, 1214, 848
1465, 2983, 1217, 850
1466, 2980, 1220, 850
1467, 2978, 1221, 851
1468, 2976, 1223, 851
1469, 2971, 1228, 851
1470, 2970, 1228, 852
1471, 2969, 1228, 853
1473, 2968, 1229, 853
1474, 2964, 1232, 854
1475, 2959, 1237, 854
1476, 2958, 1238, 854
1477, 2958, 1235, 857
1478, 2956, 1236, 858
1479, 2955, 1233, 862
1480, 2954, 1232, 864
1481, 2950, 1235, 865
1482, 2948, 1235, 867
1483, 2945, 1237, 868
1484, 2944, 1237, 869
1485, 2942, 1238, 870
1486, 2939, 1240, 871
1487, 2937, 1239, 874
1488, 2936, 1240, 874
1489, 2935, 1241, 874
1490, 2934, 1241, 875
1491, 2933, 1242, 875
1492, 2931, 1243, 876
1493, 2931, 1239, 880
1495, 2927, 1242, 881
1496, 2925, 1243, 882
1498, 2923, 1243, 884
1499, 2920, 1245, 885
1500, 2919, 1244, 887
1501, 2918, 1245, 887
1502, 2917, 1246, 887
1503, 2915, 1244, 891
1504, 2913, 1243, 894
1506, 2913, 1241, 896
1507, 2911, 1243, 896
1508, 2909, 1245, 896
1509, 2907, 1246, 897
1510, 2905, 1247, 898
1511, 2904, 1247, 899
1512, 2901, 1249, 900
1513, 2899, 1247, 904
1514, 2897, 1249, 904
1515, 2896, 1247, 907
1516, 2896, 1246, 908
1517, 2893, 1248, 909
1518, 2891, 1248, 911
1519, 2888, 1249, 913
1520, 2888, 1247, 915
1521, 2887, 1247, 916
1523, 2885, 1248, 917
1524, 2884, 1248, 918
1525, 2883, 1246, 921
1526, 2879, 1249, 922
1527, 2877, 1249, 924
1528, 2875, 1250, 925
1529, 2875, 1249, 926
1530, 2874, 1249, 927
1531, 2873, 1249, 928
1532, 2871, 1248, 931
1533, 2869, 1250, 931
1535, 2866, 1253, 931
1536, 2862, 1254, 934
1537, 2860, 1256, 934
1538, 2859, 1254, 937
1539, 2858, 1255, 937
1540, 2857, 1256, 937
1541, 2852, 1261, 937
1542, 2850, 1262, 938
1543, 2848, 1261, 941
1544, 2845, 1263, 942
1545, 2844, 1264, 942
1546, 2839, 1267, 944
1547, 2837, 1268, 945
1548, 2834, 1268, 948
1549, 2832, 1269, 949
1550, 2829, 1271, 950
1551, 2826, 1274, 950
1552, 2826, 1271, 953
1553, 2826, 1270, 954
1554, 2823, 1272, 955
1555, 2822, 1272, 956
1556, 2822, 1269, 959
1557, 2821, 1269, 960
1558, 2819, 1271, 960
1559, 2817, 1273, 960
1560, 2814, 1276, 960
1561, 2813, 1276, 961
1562, 2812, 1275, 963
1563, 2812, 1274, 964
1564, 2809, 1276, 965
1565, 2809, 1274, 967
1566, 2806, 1277, 967
1567, 2805, 1276, 969
1568, 2802, 1278, 970
1569, 2801, 1279, 970
1570, 2800, 1280, 970
1571, 2799, 1278, 973
1572, 2799, 1276, 975
1573, 2799, 1275, 976
1574, 2797, 1277, 976
1575, 2795, 1278, 977
1576, 2794, 1278, 978
1577, 2793, 1279, 978
1578, 2791, 1281, 978
1579, 2791, 1276, 983
1580, 2789, 1278, 983
1581, 2786, 1281, 983
1582, 2785, 1281, 984
1583, 2784, 1281, 985
1584, 2780, 1284, 986
1585, 2777, 1287, 986
1586, 2775, 1287, 988
1587, 2774, 1288, 988
1588, 2771, 1291, 988
1589, 2768, 1294, 988
1590, 2766, 1295, 989
1591, 2764, 1297, 989
1592, 2761, 1299, 990
1593, 2760, 1300, 990
1594, 2758, 1302, 990
1595, 2755, 1304, 991
1596, 2754, 1303, 993
1597, 2751, 1303, 996
1598, 2749, 1302, 999
1599, 2748, 1302, 1000
1600, 2748, 1300, 1002
1601, 2746, 1300, 1004
1602, 2746, 1299, 1005
1603, 2745, 1298, 1007
1604, 2743, 1300, 1007
1605, 2741, 1300, 1009
1606, 2740, 1298, 1012
1607, 2738, 1299, 1013
1608, 2736, 1299, 1015
1609, 2734, 1300, 1016
1610, 2732, 1301, 1017
1611, 2732, 1300, 1018
1612, 2731, 1300, 1019
1613, 2730, 1300, 1020
1614, 2730, 1298, 1022
1615, 2728, 1299, 1023
1616, 2728, 1297, 1025
1617, 2727, 1297, 1026
1618, 2723, 1298, 1029
1619, 2722, 1299, 1029
1620, 2721, 1297, 1032
1621, 2720, 1297, 1033
1622, 2717, 1299, 1034
1623, 2716, 1299, 1035
1624, 2715, 1300, 1035
1625, 2713, 1301, 1036
1626, 2712, 1301, 1037
1627, 2711, 1299, 1040
1628, 2708, 1300, 1042
1629, 2706, 1301, 1043
1630, 2705, 1301, 1044
1631, 2702, 1304, 1044
1632, 2698, 1308, 1044
1633, 2697, 1306, 1047
1634, 2694, 1309, 1047
1635, 2694, 1308, 1048
1636, 2690, 1311, 1049
1637, 2686, 1315, 1049
1638, 2685, 1315, 1050
1639, 2683, 1317, 1050
1640, 2682, 1317, 1051
1641, 2682, 1316, 1052
1642, 2682, 1315, 1053
1643, 2678, 1319, 1053
1644, 2676, 1321, 1053
1645, 2675, 1321, 1054
1646, 2673, 1321, 1056
1647, 2672, 1321, 1057
1648, 2672, 1319, 1059
1649, 2672, 1318, 1060
1650, 2672, 1317, 1061
1651, 2671, 1318, 1061
1652, 2670, 1319, 1061
1653, 2669, 1318, 1063
1654, 2668, 1319, 1063
1655, 2667, 1319, 1064
1656, 2665, 1320, 1065
1657, 2660, 1322, 1068
1658, 2659, 1322, 1069
1659, 2657, 1324, 1069
1660, 2656, 1322, 1072
1661, 2654, 1323, 1073
1662, 2650, 1326, 1074
1663, 2645, 1330, 1075
1664, 2645, 1327, 1078
1665, 2642, 1329, 1079
1666, 2641, 1327, 1082
1668, 2641, 1326, 1083
1669, 2639, 1326, 1085
1670, 2638, 1326, 1086
1671, 2636, 1327, 1087
1672, 2633, 1330, 1087
1673, 2632, 1330, 1088
1674, 2631, 1329, 1090
1675, 2627, 1332, 1091
1676, 2626, 1329, 1095
1677, 2624, 1330, 1096
1678, 2624, 1329, 1097
1679, 2623, 1328, 1099
1680, 2621, 1330, 1099
1681, 2620, 1330, 1100
1682, 2619, 1328, 1103
1684, 2614, 1331, 1105
1685, 2612, 1330, 1108
1686, 2612, 1329, 1109
1687, 2609, 1332, 1109
1688, 2608, 1333, 1109
1689, 2606, 1333, 1111
1690, 2604, 1333, 1113
1691, 2602, 1335, 1113
1692, 2601, 1336, 1113
1693, 2598, 1338, 1114
1694, 2596, 1339, 1115
1695, 2591, 1344, 1115
1696, 2591, 1343, 1116
1697, 2590, 1344, 1116
1698, 2589, 1345, 1116
1699, 2587, 1346, 1117
1700, 2586, 1346, 1118
1701, 2585, 1346, 1119
1702, 2584, 1346, 1120
1703, 2583, 1343, 1124
1704, 2581, 1344, 1125
1705, 2578, 1347, 1125
1706, 2575, 1348, 1127
1707, 2573, 1349, 1128
1708, 2571, 1351, 1128
1709, 2568, 1353, 1129
1710, 2567, 1351, 1132
1711, 2566, 1350, 1134
1712, 2565, 1347, 1138
1713, 2564, 1347, 1139
1714, 2564, 1345, 1141
1715, 2562, 1345, 1143
1716, 2561, 1343, 1146
1717, 2560, 1344, 1146
1718, 2559, 1343, 1148
1719, 2558, 1344, 1148
1720, 2557, 1344, 1149
1721, 2555, 1344, 1151
1722, 2552, 1346, 1152
1723, 2547, 1349, 1154
1724, 2546, 1347, 1157
1725, 2545, 1347, 1158
1726, 2544, 1348, 1158
1727, 2543, 1349, 1158
1728, 2543, 1347, 1160
1729, 2540, 1350, 1160
1730, 2539, 1351, 1160
1731, 2537, 1353, 1160
1732, 2536, 1351, 1163
1733, 2535, 1352, 1163
1734, 2534, 1352, 1164
1735, 2531, 1355, 1164
1736, 2527, 1358, 1165
1737, 2526, 1359, 1165
1738, 2523, 1362, 1165
1739, 2521, 1364, 1165
1740, 2520, 1362, 1168
1741, 2519, 1362, 1169
1742, 2518, 1363, 1169
1744, 2517, 1363, 1170
1745, 2516, 1360, 1174
1746, 2513, 1360, 1177
1747, 2512, 1361, 1177
1748, 2511, 1362, 1177
1749, 2508, 1364, 1178
1750, 2507, 1363, 1180
1751, 2504, 1365, 1181
1752, 2501, 1367, 1182
1753, 2499, 1366, 1185
1754, 2498, 1365, 1187
1755, 2496, 1366, 1188
1756, 2493, 1368, 1189
1757, 2493, 1367, 1190
1758, 2490, 1368, 1192
1759, 2489, 1366, 1195
1760, 2487, 1368, 1195
1761, 2486, 1368, 1196
1762, 2484, 1366, 1200
1763, 2483, 1367, 1200
1764, 2482, 1365, 1203
1765, 2482, 1364, 1204
1766, 2480, 1366, 1204
1767, 2479, 1366, 1205
1768, 2477, 1367, 1206
1769, 2477, 1366, 1207
1770, 2477, 1364, 1209
1771, 2477, 1363, 1210
1772, 2474, 1363, 1213
1773, 2474, 1360, 1216
1774, 2470, 1364, 1216
1775, 2469, 1363, 1218
1776, 2467, 1364, 1219
1777, 2465, 1366, 1219
1778, 2462, 1369, 1219
1779, 2456, 1373, 1221
1780, 2455, 1372, 1223
1781, 2455, 1370, 1225
1782, 2453, 1371, 1226
1783, 2452, 1371, 1227
1784, 2451, 1370, 1229
1785, 2449, 1371, 1230
1786, 2447, 1372, 1231
1787, 2446, 1373, 1231
1788, 2444, 1373, 1233
1789, 2441, 1375, 1234
1790, 2441, 1373, 1236
1791, 2439, 1373, 1238
1792, 2438, 1373, 1239
1793, 2437, 1373, 1240
1794, 2435, 1373, 1242
1795, 2434, 1373, 1243
1796, 2430, 1373, 1247
1797, 2429, 1373, 1248
1798, 2427, 1371, 1252
1799, 2427, 1370, 1253
1800, 2426, 1369, 1255
1801, 2425, 1369, 1256
1803, 2423, 1369, 1258
1804, 2420, 1372, 1258
1805, 2419, 1373, 1258
1806, 2418, 1373, 1259
1807, 2415, 1375, 1260
1808, 2413, 1377, 1260
1809, 2411, 1378, 1261
1810, 2411, 1377, 1262
1811, 2409, 1379, 1262
1812, 2409, 1376, 1265
1813, 2407, 1378, 1265
1814, 2407, 1375, 1268
1815, 2406, 1376, 1268
1816, 2404, 1378, 1268
1817, 2403, 1374, 1273
1818, 2402, 1375, 1273
1819, 2401, 1375, 1274
1820, 2398, 1378, 1274
1821, 2398, 1377, 1275
1822, 2398, 1376, 1276
1823, 2397, 1377, 1276
1824, 2396, 1376, 1278
1825, 2396, 1374, 1280
1826, 2395, 1374, 1281
1827, 2394, 1373, 1283
1828, 2391, 1376, 1283
1829, 2391, 1374, 1285
1830, 2388, 1376, 1286
1831, 2387, 1375, 1288
1832, 2384, 1378, 1288
1833, 2382, 1377, 1291
1834, 2380, 1378, 1292
1836, 2377, 1379, 1294
1837, 2374, 1382, 1294
1838, 2373, 1381, 1296
1839, 2370, 1383, 1297
1840, 2368, 1385, 1297
1841, 2365, 1387, 1298
1842, 2365, 1385, 1300
1843, 2365, 1382, 1303
1844, 2361, 1385, 1304
1845, 2359, 1386, 1305
1846, 2356, 1386, 1308
1847, 2356, 1384, 1310
1848, 2355, 1385, 1310
1849, 2354, 1385, 1311
1850, 2352, 1385, 1313
1851, 2350, 1386, 1314
1853, 2349, 1387, 1314
1854, 2348, 1386, 1316
1855, 2347, 1385, 1318
1856, 2347, 1383, 1320
1859, 2347, 1382, 1321
1860, 2343, 1386, 1321
1861, 2342, 1386, 1322
1862, 2340, 1387, 1323
1863, 2340, 1384, 1326
1864, 2339, 1382, 1329
1865, 2338, 1383, 1329
1866, 2334, 1385, 1331
1867, 2333, 1385, 1332
1868, 2332, 1385, 1333
1869, 2332, 1384, 1334
1870, 2331, 1385, 1334
1871, 2330, 1385, 1335
1872, 2328, 1386, 1336
1873, 2325, 1389, 1336
1874, 2322, 1390, 1338
1875, 2319, 1392, 1339
1876, 2319, 1389, 1342
1877, 2316, 1390, 1344
1878, 2315, 1390, 1345
1880, 2315, 1389, 1346
1881, 2314, 1387, 1349
1882, 2311, 1388, 1351
1883, 2308, 1390, 1352
1884, 2307, 1391, 1352
1886, 2305, 1391, 1354
1887, 2303, 1390, 1357
1888, 2302, 1390, 1358
1889, 2299, 1391, 1360
1890, 2298, 1388, 1364
1891, 2296, 1386, 1368
1892, 2296, 1384, 1370
1893, 2294, 1385, 1371
1895, 2293, 1384, 1373
1897, 2290, 1387, 1373
1898, 2288, 1387, 1375
1899, 2288, 1385, 1377
1900, 2286, 1386, 1378
1901, 2282, 1389, 1379
1902, 2282, 1387, 1381
1903, 2282, 1385, 1383
1905, 2280, 1386, 1384
1906, 2279, 1386, 1385
1907, 2275, 1389, 1386
1908, 2275, 1386, 1389
1909, 2274, 1385, 1391
1910, 2273, 1385, 1392
1911, 2272, 1385, 1393
1912, 2272, 1384, 1394
1913, 2271, 1384, 1395
1914, 2271, 1383, 1396
1915, 2270, 1384, 1396
1916, 2269, 1383, 1398
1917, 2267, 1385, 1398
1918, 2262, 1388, 1400
1919, 2261, 1389, 1400
1920, 2258, 1389, 1403
1921, 2255, 1388, 1407
1922, 2253, 1389, 1408
1923, 2252, 1389, 1409
1924, 2251, 1388, 1411
1925, 2250, 1388, 1412
1926, 2250, 1387, 1413
1927, 2247, 1388, 1415
1928, 2247, 1384, 1419
1929, 2247, 1382, 1421
1930, 2245, 1383, 1422
1931, 2244, 1382, 1424
1932, 2242, 1384, 1424
1933, 2241, 1382, 1427
1934, 2240, 1383, 1427
1935, 2239, 1382, 1429
1936, 2238, 1381, 1431
1937, 2237, 1381, 1432
1938, 2236, 1381, 1433
1939, 2233, 1384, 1433
1940, 2232, 1385, 1433
1941, 2231, 1386, 1433
1942, 2229, 1388, 1433
1943, 2226, 1391, 1433
1944, 2224, 1391, 1435
1945, 2224, 1390, 1436
1946, 2223, 1390, 1437
1948, 2222, 1388, 1440
1949, 2220, 1387, 1443
1950, 2219, 1386, 1445
1951, 2218, 1386, 1446
1952, 2215, 1388, 1447
1953, 2214, 1389, 1447
1954, 2213, 1390, 1447
1955, 2211, 1391, 1448
1956, 2210, 1391, 1449
1957, 2208, 1392, 1450
1958, 2207, 1393, 1450
1959, 2206, 1393, 1451
1960, 2206, 1392, 1452
1962, 2204, 1393, 1453
1963, 2203, 1393, 1454
1964, 2203, 1391, 1456
1966, 2201, 1389, 1460
1967, 2199, 1390, 1461
1968, 2199, 1388, 1463
1969, 2198, 1388, 1464
1970, 2197, 1387, 1466
1971, 2196, 1386, 1468
1972, 2193, 1387, 1470
1973, 2192, 1386, 1472
1974, 2192, 1384, 1474
1975, 2191, 1384, 1475
1976, 2188, 1384, 1478
1977, 2185, 1387, 1478
1978, 2183, 1388, 1479
1979, 2182, 1388, 1480
1980, 2182, 1386, 1482
1981, 2178, 1390, 1482
1982, 2174, 1392, 1484
1983, 2173, 1391, 1486
1984, 2168, 1396, 1486
1985, 2167, 1396, 1487
1986, 2167, 1395, 1488
1987, 2164, 1398, 1488
1988, 2164, 1396, 1490
1989, 2162, 1398, 1490
1990, 2161, 1396, 1493
1991, 2161, 1394, 1495
1993, 2158, 1397, 1495
1994, 2157, 1396, 1497
1995, 2153, 1398, 1499
1996, 2150, 1400, 1500
1997, 2148, 1401, 1501
1998, 2147, 1400, 1503
1999, 2145, 1400, 1505
2000, 2143, 1398, 1509
2001, 2142, 1395, 1513
2002, 2142, 1393, 1515
2003, 2141, 1393, 1516
2004, 2140, 1391, 1519
2005, 2139, 1389, 1522
2006, 2139, 1386, 1525
2007, 2135, 1389, 1526
2008, 2133, 1391, 1526
2010, 2133, 1389, 1528
2011, 2132, 1390, 1528
2012, 2131, 1391, 1528
2013, 2130, 1392, 1528
2014, 2127, 1395, 1528
2016, 2125, 1395, 1530
2017, 2124, 1395, 1531
2018, 2120, 1399, 1531
2019, 2119, 1399, 1532
2020, 2117, 1399, 1534
2021, 2116, 1399, 1535
2022, 2114, 1400, 1536
2023, 2111, 1402, 1537
2024, 2111, 1401, 1538
2025, 2110, 1400, 1540
2026, 2109, 1401, 1540
2027, 2107, 1403, 1540
2028, 2104, 1406, 1540
2029, 2102, 1407, 1541
2030, 2100, 1408, 1542
2031, 2099, 1408, 1543
2032, 2097, 1408, 1545
2033, 2095, 1410, 1545
2034, 2094, 1411, 1545
2035, 2092, 1413, 1545
2036, 2092, 1411, 1547
2037, 2090, 1413, 1547
2038, 2089, 1413, 1548
2039, 2088, 1412, 1550
2040, 2083, 1417, 1550
2041, 2082, 1415, 1553
2042, 2079, 1417, 1554
2043, 2077, 1419, 1554
2045, 2077, 1417, 1556
2046, 2077, 1415, 1558
2047, 2076, 1416, 1558
2048, 2075, 1415, 1560
2049, 2074, 1412, 1564
2050, 2070, 1415, 1565
2051, 2066, 1416, 1568
2053, 2064, 1417, 1569
2054, 2061, 1420, 1569
2055, 2061, 1418, 1571
2056, 2061, 1413, 1576
2057, 2057, 1417, 1576
2058, 2056, 1418, 1576
2059, 2051, 1421, 1578
2060, 2050, 1421, 1579
2061, 2050, 1420, 1580
2062, 2049, 1418, 1583
2063, 2047, 1420, 1583
2064, 2044, 1423, 1583
2067, 2044, 1420, 1586
2068, 2043, 1420, 1587
2070, 2041, 1420, 1589
2071, 2039, 1421, 1590
2072, 2037, 1422, 1591
2073, 2037, 1420, 1593
2074, 2034, 1423, 1593
2075, 2034, 1422, 1594
2076, 2034, 1421, 1595
2077, 2032, 1421, 1597
2078, 2032, 1420, 1598
2079, 2030, 1421, 1599
2080, 2029, 1422, 1599
2081, 2026, 1425, 1599
2082, 2026, 1423, 1601
2083, 2026, 1422, 1602
2084, 2025, 1423, 1602
2085, 2025, 1422, 1603
2086, 2023, 1424, 1603
2087, 2023, 1423, 1604
2088, 2023, 1422, 1605
2089, 2018, 1426, 1606
2090, 2015, 1429, 1606
2091, 2014, 1430, 1606
2092, 2012, 1432, 1606
2093, 2009, 1432, 1609
2094, 2005, 1433, 1612
2095, 2005, 1429, 1616
2097, 2003, 1431, 1616
2098, 2002, 1431, 1617
2099, 2002, 1429, 1619
2100, 2000, 1429, 1621
2101, 1999, 1428, 1623
2102, 1998, 1429, 1623
2103, 1996, 1429, 1625
2104, 1995, 1429, 1626
2105, 1995, 1427, 1628
2106, 1992, 1428, 1630
2107, 1991, 1429, 1630
2108, 1991, 1428, 1631
2109, 1988, 1430, 1632
2110, 1988, 1428, 1634
2111, 1987, 1426, 1637
2112, 1983, 1430, 1637
2113, 1983, 1427, 1640
2114, 1980, 1429, 1641
2115, 1979, 1428, 1643
2116, 1976, 1429, 1645
2117, 1976, 1428, 1646
2118, 1976, 1426, 1648
2119, 1974, 1428, 1648
2121, 1972, 1426, 1652
2123, 1970, 1425, 1655
2124, 1970, 1423, 1657
2125, 1968, 1425, 1657
2126, 1967, 1425, 1658
2127, 1967, 1424, 1659
2128, 1966, 1424, 1660
2129, 1966, 1423, 1661
2130, 1966, 1422, 1662
2131, 1965, 1422, 1663
2132, 1964, 1423, 1663
2133, 1962, 1422, 1666
2134, 1962, 1418, 1670
2135, 1962, 1417, 1671
2136, 1961, 1417, 1672
2137, 1961, 1416, 1673
2138, 1961, 1415, 1674
2139, 1958, 1418, 1674
2140, 1957, 1419, 1674
2141, 1957, 1415, 1678
2142, 1956, 1414, 1680
2143, 1954, 1414, 1682
2144, 1953, 1412, 1685
2145, 1950, 1414, 1686
2146, 1949, 1411, 1690
2147, 1946, 1414, 1690
2148, 1945, 1414, 1691
2149, 1944, 1415, 1691
2150, 1942, 1416, 1692
2151, 1941, 1417, 1692
2153, 1935, 1422, 1693
2155, 1933, 1421, 1696
2157, 1933, 1419, 1698
2158, 1933, 1418, 1699
2159, 1930, 1420, 1700
2160, 1929, 1421, 1700
2161, 1928, 1420, 1702
2162, 1928, 1415, 1707
2163, 1927, 1416, 1707
2164, 1926, 1415, 1709
2165, 1924, 1417, 1709
2166, 1922, 1417, 1711
2167, 1922, 1416, 1712
2168, 1921, 1415, 1714
2169, 1921, 1412, 1717
2170, 1920, 1413, 1717
2171, 1920, 1411, 1719
2172, 1919, 1411, 1720
2173, 1916, 1413, 1721
2174, 1914, 1412, 1724
2177, 1912, 1413, 1725
2178, 1911, 1411, 1728
2179, 1910, 1411, 1729
2180, 1907, 1412, 1731
2181, 1907, 1411, 1732
2182, 1906, 1410, 1734
2183, 1906, 1409, 1735
2184, 1904, 1411, 1735
2185, 1897, 1415, 1738
2186, 1897, 1414, 1739
2187, 1896, 1415, 1739
2188, 1894, 1416, 1740
2189, 1894, 1414, 1742
2190, 1894, 1412, 1744
2192, 1894, 1411, 1745
2193, 1892, 1412, 1746
2194, 1891, 1410, 1749
2195, 1891, 1406, 1753
2196, 1891, 1404, 1755
2197, 1889, 1405, 1756
2198, 1889, 1404, 1757
2199, 1886, 1407, 1757
2200, 1883, 1408, 1759
2201, 1883, 1407, 1760
2202, 1882, 1406, 1762
2203, 1881, 1403, 1766
2204, 1881, 1401, 1768
2205, 1880, 1401, 1769
2206, 1880, 1399, 1771
2208, 1879, 1398, 1773
2209, 1878, 1398, 1774
2210, 1878, 1397, 1775
2211, 1877, 1398, 1775
2213, 1875, 1399, 1776
2214, 1874, 1397, 1779
2215, 1873, 1396, 1781
2217, 1872, 1397, 1781
2218, 1870, 1397, 1783
2219, 1868, 1397, 1785
2220, 1867, 1394, 1789
2221, 1867, 1392, 1791
2222, 1865, 1393, 1792
2223, 1864, 1394, 1792
2224, 1863, 1395, 1792
2225, 1863, 1392, 1795
2226, 1862, 1392, 1796
2227, 1862, 1390, 1798
